product_id,image_url
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-den-man-hinh-amoled.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus-den.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-note-14-pro-plus-5g-6-67inch.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thiet-ke-dien-thoai-xiaomi-redmi-note-14-pro-plus-cac-nut-nhan-hien-dai.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus-1.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-5g-camera.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-note-14-pro-plus-chinh-hang.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/camera-truoc-redmi-note-14-pro-plus-5g.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-xanh.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-note-14-pro-plus-chinh-hang-thiet-ke-vien-may.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-gia-re-nhat-2025.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-man-hinh-amoled-fhd.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi-redmi-note-14-pro-plus-5g-gia-re-thiet-ke-dep.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/x/i/xiaomi-redmi-note-14-pro-plus.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/h/thiet-ke-vien-may-redmi-note-14-pro-plus-chinh-hang.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-xiaomi-redmi-note-14-pro-plus-tim.png
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/may-note-14-pro-plus-5g-den-chinh-hang.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/m/a/man-hinh-dien-thoai-xiaomi-note-14-pro-plus-5g-chinh-hang.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-5g-_en-vien-kim-loai.jpg
6,https://cdn2.cellphones.com.vn/x/media/catalog/product/r/e/redmi-note-14-pro-plus-5g-vien-kim-loai-tot.jpg
6,https://img.youtube.com/vi/YAXh1ca0i-k/maxresdefault.jpg
7,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_12_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_11_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_15_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_10_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_18_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_14_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/techno-pova-7-1.jpg
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/techno-pova-7-2.jpg
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_21_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_20_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_13_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/techno-pova-7.jpg
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_5_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/techno-pova-7-4.jpg
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_4_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/techno-pova-7-3.jpg
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_3_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_8_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_23_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_16_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_6_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_19_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_22_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_7_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_9_.png
7,https://cdn2.cellphones.com.vn/x/media/catalog/product/d/i/dien-thoai-tecno-pova-7-256gb_17_.png
8,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-find-n6-0.jpg
8,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
8,https://cdn2.cellphones.com.vn/x/media/catalog/product/o/p/oppo-find-n6-titan-0.jpg
8,https://cdn2.cellphones.com.vn/x/media/catalog/product/k/s/ksp.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-samsung-galaxy-a17-5g-1.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/l/slider-samsung-galaxy-a17-5g_1.jpg
9,https://cdn2.cellphones.com.vn/358x/media/wysiwyg/placehoder.png
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue-7.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-6.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue-2.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-5.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray-1.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue-6.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray-8.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray-3.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray-2.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-2.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue-3.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-7.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-3.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-back-4.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-blue-8.jpg
9,https://cdn2.cellphones.com.vn/x/media/catalog/product/s/a/samsung-galaxy-a17-5g-gray-4.jpg
